call_id,actor_id,gender,emotion,emotion_confidence,sentiment,sentiment_score,duration_sec,csat_score,risk_flag,transcript
1077_MTI_HAP_XX.wav,1077,Male,happy,0.547,POSITIVE,0.767,2.37,88.35,0,Maybe tomorrow it will be cold.
1077_MTI_NEU_XX.wav,1077,Male,neutral,0.571,NEUTRAL,0.079,2.27,53.95,0,Maybe tomorrow it will be cold.
1077_MTI_SAD_XX.wav,1077,Male,sad,0.726,NEGATIVE,-0.831,2.57,8.45,0,Maybe tomorrow it will be cold.
1077_TAI_ANG_XX.wav,1077,Male,angry,0.997,NEGATIVE,-0.714,2.64,14.3,1,The airplane is almost full.
1077_TAI_DIS_XX.wav,1077,Male,disgust,0.407,NEGATIVE,-0.721,2.77,13.95,0,The airplane is almost full.
1077_TAI_FEA_XX.wav,1077,Male,sad,0.62,NEGATIVE,-0.83,2.77,8.5,0,The airplane is almost full.
1077_TAI_HAP_XX.wav,1077,Male,happy,0.954,POSITIVE,0.724,2.14,86.2,0,The airplane is almost full.
1077_TAI_NEU_XX.wav,1077,Male,neutral,0.851,NEUTRAL,0.042,2.14,52.1,0,The airplane is almost full.
1077_TAI_SAD_XX.wav,1077,Male,fearful,0.571,NEGATIVE,-0.746,2.2,12.7,0,The airplane is almost full.
1077_TIE_ANG_XX.wav,1077,Male,happy,0.776,POSITIVE,0.88,2.67,94,0,That is exactly what happened.
1077_TIE_DIS_XX.wav,1077,Male,disgust,0.929,NEGATIVE,-0.847,3.4,7.65,0,That is exactly what happened.
1077_TIE_FEA_XX.wav,1077,Male,disgust,0.861,NEGATIVE,-0.728,2.77,13.6,0,that is exactly what happened.
1077_TIE_HAP_XX.wav,1077,Male,disgust,0.544,NEGATIVE,-0.785,3.17,10.75,0,That is exactly what happened.
1077_TIE_NEU_XX.wav,1077,Male,neutral,0.752,NEUTRAL,-0.016,2.2,49.2,0,That is exactly what happened.
1077_TIE_SAD_XX.wav,1077,Male,sad,0.425,NEGATIVE,-0.831,3.04,8.45,0,That is exactly what happened.
1077_TSI_ANG_XX.wav,1077,Male,angry,0.514,NEGATIVE,-0.745,2.37,12.75,1,The surface is slick.
1077_TSI_DIS_XX.wav,1077,Male,disgust,0.867,NEGATIVE,-0.888,2.64,5.6,0,The surface is slick.
1077_TSI_FEA_XX.wav,1077,Male,neutral,0.548,NEUTRAL,-0.081,2.4,45.95,0,The surface is slick.
1077_TSI_HAP_XX.wav,1077,Male,happy,0.752,POSITIVE,0.87,2.37,93.5,0,The surface is slick.
1077_TSI_NEU_XX.wav,1077,Male,neutral,0.961,NEUTRAL,0.072,2.5,53.6,0,The surface is slick.
1077_TSI_SAD_XX.wav,1077,Male,fearful,0.393,NEGATIVE,-0.831,2.3,8.45,0,The surface is slick.
1077_WSI_ANG_XX.wav,1077,Male,angry,0.929,NEGATIVE,-0.781,2.67,10.95,1,We'll stop in a couple of minutes.
1077_WSI_DIS_XX.wav,1077,Male,disgust,0.456,NEGATIVE,-0.801,2.87,9.95,0,or stop in a couple of minutes.
1077_WSI_FEA_XX.wav,1077,Male,fearful,0.921,NEGATIVE,-0.863,2.97,6.85,0,will stop in a couple of minutes.
1077_WSI_HAP_XX.wav,1077,Male,happy,0.974,POSITIVE,0.869,2.5,93.45,0,or stop in a couple of minutes.
1077_WSI_NEU_XX.wav,1077,Male,neutral,0.852,NEUTRAL,-0.014,1.87,49.3,0,We'll stop in a couple of minutes.
1077_WSI_SAD_XX.wav,1077,Male,sad,0.83,NEGATIVE,-0.725,2.74,13.75,0,We'll stop in a couple of minutes.
1078_DFA_ANG_XX.wav,1078,Female,angry,0.963,NEGATIVE,-0.737,2.47,13.15,1,Don't forget a jacket!
1078_DFA_DIS_XX.wav,1078,Female,disgust,0.78,NEGATIVE,-0.706,2.34,14.7,0,Don't forget to check it!
1078_DFA_FEA_XX.wav,1078,Female,fearful,0.982,NEGATIVE,-0.776,2,11.2,0,Don't forget a jacket
1078_DFA_HAP_XX.wav,1078,Female,happy,1,POSITIVE,0.862,2.1,93.1,0,Don't forget a jacket!
1078_DFA_NEU_XX.wav,1078,Female,neutral,0.884,NEUTRAL,-0.089,2.6,45.55,0,Don't forget a jacket.
1078_DFA_SAD_XX.wav,1078,Female,sad,0.974,NEGATIVE,-0.723,2.5,13.85,0,Don't forget a jacket.
1078_IEO_ANG_HI.wav,1078,Female,fearful,0.947,NEGATIVE,-0.808,2.5,9.6,0,It's a love in the quark!
1078_IEO_ANG_LO.wav,1078,Female,angry,0.892,NEGATIVE,-0.845,2.27,7.75,1,It's 11 o'clock.
1078_IEO_ANG_MD.wav,1078,Female,angry,0.669,NEGATIVE,-0.727,2.3,13.65,1,It's 11 o'clock!
1078_IEO_DIS_HI.wav,1078,Female,disgust,0.678,NEGATIVE,-0.833,2.34,8.35,0,It's 11 o'clock.
1078_IEO_DIS_LO.wav,1078,Female,disgust,0.557,NEGATIVE,-0.872,2.3,6.4,0,It's a little clock.
1078_IEO_DIS_MD.wav,1078,Female,disgust,1,NEGATIVE,-0.838,1.87,8.1,0,12 o'clock
1078_IEO_FEA_HI.wav,1078,Female,fearful,0.997,NEGATIVE,-0.768,1.9,11.6,0,It's 11 o'clock!
1078_IEO_FEA_LO.wav,1078,Female,fearful,0.926,NEGATIVE,-0.702,2.07,14.9,0,It's a London clock.
1078_IEO_FEA_MD.wav,1078,Female,fearful,0.85,NEGATIVE,-0.889,1.94,5.55,0,It's 11 o'clock.
1078_IEO_HAP_HI.wav,1078,Female,happy,0.998,POSITIVE,0.869,1.9,93.45,0,It's 11 o'clock!
1078_IEO_HAP_LO.wav,1078,Female,happy,0.988,POSITIVE,0.864,1.5,93.2,0,It's a lab in a car.
1078_IEO_HAP_MD.wav,1078,Female,happy,1,POSITIVE,0.71,1.84,85.5,0,It's a lambda clock!
1078_IEO_NEU_XX.wav,1078,Female,neutral,0.911,NEUTRAL,0.034,2.6,51.7,0,It's 11 o'clock.
1078_IEO_SAD_HI.wav,1078,Female,sad,0.505,NEGATIVE,-0.885,2.28,5.75,0,It's eleven o'clock.
1078_IEO_SAD_LO.wav,1078,Female,sad,0.969,NEGATIVE,-0.829,1.87,8.55,0,It's a lemma clock.
1078_IEO_SAD_MD.wav,1078,Female,sad,0.688,NEGATIVE,-0.881,2.44,5.95,0,It's 11 o'clock.
1078_IOM_ANG_XX.wav,1078,Female,angry,0.999,NEGATIVE,-0.764,2.74,11.8,1,I'm on my way to the meeting.
1078_IOM_DIS_XX.wav,1078,Female,disgust,0.535,NEGATIVE,-0.817,2.27,9.15,0,I'm on my way to the meeting.
1078_IOM_FEA_XX.wav,1078,Female,happy,0.82,POSITIVE,0.762,2,88.1,0,I'm on my way to the meeting.
1078_IOM_HAP_XX.wav,1078,Female,happy,0.997,POSITIVE,0.71,2.1,85.5,0,I'm on my way to the meeting.
1078_IOM_NEU_XX.wav,1078,Female,neutral,0.945,NEUTRAL,0.016,2.44,50.8,0,I'm on my way to the meeting.
1078_IOM_SAD_XX.wav,1078,Female,sad,0.655,NEGATIVE,-0.859,2.14,7.05,0,and run my way to the meeting.
1078_ITH_ANG_XX.wav,1078,Female,angry,0.938,NEGATIVE,-0.843,2.74,7.85,1,I think I have a doctor's appointment!
1078_ITH_DIS_XX.wav,1078,Female,disgust,0.614,NEGATIVE,-0.726,2.57,13.7,0,I think I have a doctor's appointment.
1078_ITH_FEA_XX.wav,1078,Female,fearful,0.735,NEGATIVE,-0.724,2.7,13.8,0,I think I have a doctor's appointment.
1078_ITH_HAP_XX.wav,1078,Female,happy,0.991,POSITIVE,0.745,2.64,87.25,0,I think I have a doctor's appointment.
1078_ITH_NEU_XX.wav,1078,Female,neutral,0.999,NEUTRAL,-0.08,2.34,46,0,I think I have a doctor's appointment.
1078_ITH_SAD_XX.wav,1078,Female,sad,0.798,NEGATIVE,-0.89,2.54,5.5,0,I think I have a doctor's appointment.
1078_ITS_ANG_XX.wav,1078,Female,angry,0.987,NEGATIVE,-0.747,2.7,12.65,1,I think I've seen this before!
1078_ITS_DIS_XX.wav,1078,Female,angry,0.663,NEGATIVE,-0.794,2.4,10.3,1,I think I've seen this before.
1078_ITS_FEA_XX.wav,1078,Female,fearful,0.998,NEGATIVE,-0.864,2.77,6.8,0,I think I've seen this before.
1078_ITS_HAP_XX.wav,1078,Female,happy,0.999,POSITIVE,0.802,2.5,90.1,0,I think I've seen this before.
1078_ITS_NEU_XX.wav,1078,Female,neutral,0.939,NEUTRAL,0.098,2.1,54.9,0,I think I've seen this before.
1078_ITS_SAD_XX.wav,1078,Female,sad,0.764,NEGATIVE,-0.868,2.47,6.6,0,I think I've seen this before.
1078_IWL_ANG_XX.wav,1078,Female,angry,0.857,NEGATIVE,-0.803,2.94,9.85,1,I would like a new alarm clock!
1078_IWL_DIS_XX.wav,1078,Female,disgust,0.735,NEGATIVE,-0.76,2.54,12,0,I would like to do a alarm clock.
1078_IWL_FEA_XX.wav,1078,Female,fearful,0.991,NEGATIVE,-0.887,2.07,5.65,0,I would like a new alarm clock.
1078_IWL_HAP_XX.wav,1078,Female,happy,0.969,POSITIVE,0.815,2.6,90.75,0,I would like a new alarm clock.
1078_IWL_NEU_XX.wav,1078,Female,neutral,0.919,NEUTRAL,0.005,2.54,50.25,0,I would like a new alarm clock.
1078_IWL_SAD_XX.wav,1078,Female,sad,0.678,NEGATIVE,-0.772,2.44,11.4,0,I would like a new alarm clock.
1078_IWW_ANG_XX.wav,1078,Female,angry,0.964,NEGATIVE,-0.799,2.57,10.05,1,I wonder what this is about!
1078_IWW_DIS_XX.wav,1078,Female,disgust,0.988,NEGATIVE,-0.797,2.28,10.15,0,I wonder what this is about?
1078_IWW_FEA_XX.wav,1078,Female,fearful,0.945,NEGATIVE,-0.874,2.17,6.3,0,I wonder what this is about.
1078_IWW_HAP_XX.wav,1078,Female,happy,0.99,POSITIVE,0.882,2.2,94.1,0,I wonder what this is about?
1078_IWW_NEU_XX.wav,1078,Female,neutral,0.979,NEUTRAL,-0.006,2.14,49.7,0,I wonder what this is about.
1078_IWW_SAD_XX.wav,1078,Female,neutral,0.786,NEUTRAL,-0.051,2.07,47.45,0,I wonder what this is about.
1078_MTI_ANG_XX.wav,1078,Female,angry,0.969,NEGATIVE,-0.844,2.64,7.8,1,Maybe tomorrow it will be cold.
1078_MTI_DIS_XX.wav,1078,Female,disgust,0.987,NEGATIVE,-0.779,2.44,11.05,0,Maybe tomorrow will be cold.
1078_MTI_FEA_XX.wav,1078,Female,fearful,0.988,NEGATIVE,-0.744,2.64,12.8,0,Maybe tomorrow it will be cold.
1078_MTI_HAP_XX.wav,1078,Female,happy,0.983,POSITIVE,0.865,2.5,93.25,0,Maybe tomorrow it will be cold.
1078_MTI_NEU_XX.wav,1078,Female,neutral,0.913,NEUTRAL,0.094,2.6,54.7,0,Maybe tomorrow it will be cold.
1078_MTI_SAD_XX.wav,1078,Female,sad,0.956,NEGATIVE,-0.705,2.64,14.75,0,Maybe tomorrow it will be cold.
1078_TAI_ANG_XX.wav,1078,Female,angry,0.999,NEGATIVE,-0.771,2.47,11.45,1,The airplanes almost fall!
1078_TAI_DIS_XX.wav,1078,Female,disgust,0.969,NEGATIVE,-0.734,2.57,13.3,0,The airplane is almost full.
1078_TAI_FEA_XX.wav,1078,Female,fearful,0.912,NEGATIVE,-0.87,2,6.5,0,The airplane is almost full.
1078_TAI_HAP_XX.wav,1078,Female,happy,0.999,POSITIVE,0.851,2.47,92.55,0,The airplane is almost full.
1078_TAI_NEU_XX.wav,1078,Female,neutral,0.99,NEUTRAL,0.088,2.6,54.4,0,The airplane is almost full.
1078_TAI_SAD_XX.wav,1078,Female,sad,0.909,NEGATIVE,-0.792,2.28,10.4,0,The airplane is almost full.
1078_TIE_ANG_XX.wav,1078,Female,angry,0.877,NEGATIVE,-0.836,2.94,8.2,1,That is exactly what happened.
1078_TIE_DIS_XX.wav,1078,Female,disgust,0.999,NEGATIVE,-0.833,3.07,8.35,0,That is exactly what happened.
1078_TIE_FEA_XX.wav,1078,Female,fearful,0.998,NEGATIVE,-0.818,2.77,9.1,0,That is exactly what happened.
1078_TIE_HAP_XX.wav,1078,Female,happy,0.999,POSITIVE,0.85,2.64,92.5,0,That is exactly what happened!
1078_TIE_NEU_XX.wav,1078,Female,neutral,0.848,NEUTRAL,-0.071,2.64,46.45,0,That is exactly what happened.
1078_TIE_SAD_XX.wav,1078,Female,sad,0.958,NEGATIVE,-0.888,3.1,5.6,0,That is exactly what happened.
1078_TSI_ANG_XX.wav,1078,Female,angry,0.951,NEGATIVE,-0.815,2.17,9.25,1,The surface is slick!
1078_TSI_DIS_XX.wav,1078,Female,happy,0.886,POSITIVE,0.761,2.34,88.05,0,The surface is slick!
1078_TSI_FEA_XX.wav,1078,Female,happy,0.83,POSITIVE,0.853,2.07,92.65,0,The surface is slick!
1078_TSI_HAP_XX.wav,1078,Female,happy,0.558,POSITIVE,0.897,2.54,94.85,0,The surface is slick!
1078_TSI_NEU_XX.wav,1078,Female,neutral,0.984,NEUTRAL,0.038,2.04,51.9,0,The surface is slick.
1078_TSI_SAD_XX.wav,1078,Female,sad,0.881,NEGATIVE,-0.763,2.5,11.85,0,The surface is slick.
1078_WSI_ANG_XX.wav,1078,Female,angry,0.436,NEGATIVE,-0.763,2.57,11.85,1,We'll stop in a couple of minutes.
1078_WSI_DIS_XX.wav,1078,Female,happy,0.938,POSITIVE,0.864,2.6,93.2,0,We'll stop in a couple of minutes.
1078_WSI_FEA_XX.wav,1078,Female,fearful,0.993,NEGATIVE,-0.715,2.44,14.25,0,We'll stop in a couple of minutes.
1078_WSI_HAP_XX.wav,1078,Female,happy,0.998,POSITIVE,0.758,2.3,87.9,0,We'll stop in a couple of minutes.
1078_WSI_NEU_XX.wav,1078,Female,neutral,0.977,NEUTRAL,0.064,2.5,53.2,0,We'll stop in a couple of minutes.
1078_WSI_SAD_XX.wav,1078,Female,sad,0.902,NEGATIVE,-0.838,2.64,8.1,0,will stop in a couple of minutes.
1079_DFA_ANG_XX.wav,1079,Male,angry,0.996,NEGATIVE,-0.793,2.2,10.35,1,Don't forget a jacket.
1079_DFA_DIS_XX.wav,1079,Male,disgust,0.985,NEGATIVE,-0.891,2.28,5.45,0,Don't forget to jack it!
1079_DFA_FEA_XX.wav,1079,Male,happy,0.793,POSITIVE,0.793,1.94,89.65,0,Don't forget a jacket!
1079_DFA_HAP_XX.wav,1079,Male,happy,1,POSITIVE,0.831,2.04,91.55,0,Don't forget a jacket!
1079_DFA_NEU_XX.wav,1079,Male,neutral,0.935,NEUTRAL,0.094,2.14,54.7,0,Don't forget a jacket.
1079_DFA_SAD_XX.wav,1079,Male,sad,0.794,NEGATIVE,-0.882,2.14,5.9,0,Don't forget a jacket
1079_IEO_ANG_HI.wav,1079,Male,happy,0.719,POSITIVE,0.772,1.8,88.6,0,It's 11 o'clock!
1079_IEO_ANG_LO.wav,1079,Male,angry,1,NEGATIVE,-0.9,1.57,5,1,It's 11 o'clock!
1079_IEO_ANG_MD.wav,1079,Male,angry,0.997,NEGATIVE,-0.769,2.04,11.55,1,It's 11 o'clock.
1079_IEO_DIS_HI.wav,1079,Male,happy,0.994,POSITIVE,0.782,1.77,89.1,0,It's a lot of clock.
1079_IEO_DIS_LO.wav,1079,Male,disgust,0.596,NEGATIVE,-0.806,2.47,9.7,0,11 o'clock.
1079_IEO_DIS_MD.wav,1079,Male,neutral,0.53,NEUTRAL,0.02,1.6,51,0,and it's 11 o'clock
1079_IEO_FEA_HI.wav,1079,Male,fearful,0.855,NEGATIVE,-0.786,1.94,10.7,0,It's 11 o'clock!
1079_IEO_FEA_LO.wav,1079,Male,fearful,0.755,NEGATIVE,-0.866,2.27,6.7,0,It's 11 o'clock.
1079_IEO_FEA_MD.wav,1079,Male,fearful,0.917,NEGATIVE,-0.793,1.94,10.35,0,11 o'clock.
1079_IEO_HAP_HI.wav,1079,Male,happy,0.999,POSITIVE,0.782,1.87,89.1,0,It's about a clock!
1079_IEO_HAP_LO.wav,1079,Male,happy,0.984,POSITIVE,0.741,1.57,87.05,0,It's longer than I got!
1079_IEO_HAP_MD.wav,1079,Male,happy,0.995,POSITIVE,0.785,2,89.25,0,It's 11 o'clock.
1079_IEO_NEU_XX.wav,1079,Male,disgust,0.391,NEGATIVE,-0.816,2.07,9.2,0,It's 11 o'clock.
1079_IEO_SAD_HI.wav,1079,Male,sad,0.503,NEGATIVE,-0.898,2.47,5.1,0,It's 11 o'clock.
1079_IEO_SAD_LO.wav,1079,Male,fearful,0.542,NEGATIVE,-0.762,2.07,11.9,0,It's 11 o'clock.
1079_IEO_SAD_MD.wav,1079,Male,sad,0.713,NEGATIVE,-0.849,2.27,7.55,0,It's a lovely clock.
1079_IOM_ANG_XX.wav,1079,Male,angry,0.969,NEGATIVE,-0.856,2.47,7.2,1,I'm on my way to the meeting.
1079_IOM_DIS_XX.wav,1079,Male,disgust,0.917,NEGATIVE,-0.845,2.47,7.75,0,I'm on my way to the meeting.
1079_IOM_FEA_XX.wav,1079,Male,fearful,0.999,NEGATIVE,-0.815,2.6,9.25,0,I'm on my way to the meeting.
1079_IOM_HAP_XX.wav,1079,Male,happy,0.999,POSITIVE,0.778,2.54,88.9,0,I am on my way to the meeting.
1079_IOM_NEU_XX.wav,1079,Male,neutral,0.997,NEUTRAL,0.018,2.2,50.9,0,I'm on my way to the meeting.
1079_IOM_SAD_XX.wav,1079,Male,neutral,0.939,NEUTRAL,0.017,1.97,50.85,0,I'm on my way to the meeting.
1079_ITH_ANG_XX.wav,1079,Male,disgust,0.626,NEGATIVE,-0.842,2.64,7.9,0,I think I have a doctor's appointment.
1079_ITH_DIS_XX.wav,1079,Male,disgust,0.999,NEGATIVE,-0.853,2.64,7.35,0,I think I have a doctor's appointment.
1079_ITH_FEA_XX.wav,1079,Male,fearful,0.999,NEGATIVE,-0.798,2.64,10.1,0,I think I have a doctor's appointment.
1079_ITH_HAP_XX.wav,1079,Male,happy,0.897,POSITIVE,0.859,2.5,92.95,0,I think I have a doctor's appointment.
1079_ITH_NEU_XX.wav,1079,Male,neutral,0.977,NEUTRAL,0.006,2.94,50.3,0,I think I have a doctor's appointment.
1079_ITH_SAD_XX.wav,1079,Male,sad,0.805,NEGATIVE,-0.759,2.67,12.05,0,I think I have a doctor's appointment.
1079_ITS_ANG_XX.wav,1079,Male,angry,0.983,NEGATIVE,-0.765,2.44,11.75,1,I think I've seen this before.
1079_ITS_DIS_XX.wav,1079,Male,disgust,0.999,NEGATIVE,-0.796,2.8,10.2,0,I think I've seen this before.
1079_ITS_FEA_XX.wav,1079,Male,fearful,0.999,NEGATIVE,-0.745,2.67,12.75,0,I think I've seen this before!
1079_ITS_HAP_XX.wav,1079,Male,happy,1,POSITIVE,0.862,2.54,93.1,0,I think I've seen this before.
1079_ITS_NEU_XX.wav,1079,Male,neutral,1,NEUTRAL,0.025,2.2,51.25,0,I think I've seen this before.
1079_ITS_SAD_XX.wav,1079,Male,neutral,0.56,NEUTRAL,0.036,2.7,51.8,0,I think I've seen this before.
1079_IWL_ANG_XX.wav,1079,Male,angry,0.994,NEGATIVE,-0.83,2.64,8.5,1,I would like a new alarm clock.
1079_IWL_DIS_XX.wav,1079,Male,disgust,0.994,NEGATIVE,-0.895,2.64,5.25,0,I would like to do a bar of clock.
1079_IWL_FEA_XX.wav,1079,Male,fearful,0.962,NEGATIVE,-0.818,2.64,9.1,0,I would like to do a alarm clock.
1079_IWL_HAP_XX.wav,1079,Male,happy,0.985,POSITIVE,0.737,2.37,86.85,0,I would like a new alarm clock.
1079_IWL_NEU_XX.wav,1079,Male,neutral,0.756,NEUTRAL,0.012,2.57,50.6,0,I would like a new alarm clock.
1079_IWL_SAD_XX.wav,1079,Male,disgust,0.496,NEGATIVE,-0.74,2.37,13,0,I would like to do a alarm clock.
1079_IWW_ANG_XX.wav,1079,Male,angry,0.992,NEGATIVE,-0.832,2.1,8.4,1,I wonder what this is about.
1079_IWW_DIS_XX.wav,1079,Male,disgust,0.995,NEGATIVE,-0.82,2.4,9,0,I wonder what this is about.
1079_IWW_FEA_XX.wav,1079,Male,fearful,0.942,NEGATIVE,-0.737,2.47,13.15,0,I wonder what this is about?
1079_IWW_HAP_XX.wav,1079,Male,happy,0.998,POSITIVE,0.779,2.27,88.95,0,I wonder what this is about.
1079_IWW_NEU_XX.wav,1079,Male,neutral,0.972,NEUTRAL,-0.032,2.17,48.4,0,I wonder what this is about.
1079_IWW_SAD_XX.wav,1079,Male,sad,0.773,NEGATIVE,-0.744,2.14,12.8,0,I wonder what this is about.
1079_MTI_ANG_XX.wav,1079,Male,angry,0.937,NEGATIVE,-0.858,2.94,7.1,1,Maybe tomorrow it will be cold.
1079_MTI_DIS_XX.wav,1079,Male,disgust,0.996,NEGATIVE,-0.709,2.94,14.55,0,Maybe tomorrow will be cold.
1079_MTI_FEA_XX.wav,1079,Male,fearful,0.957,NEGATIVE,-0.818,2.77,9.1,0,Maybe tomorrow it will be cold!
1079_MTI_HAP_XX.wav,1079,Male,happy,0.985,POSITIVE,0.72,2.77,86,0,Maybe tomorrow it will be cold!
1079_MTI_NEU_XX.wav,1079,Male,neutral,0.813,NEUTRAL,0.048,2.57,52.4,0,Maybe tomorrow it will be cold.
1079_MTI_SAD_XX.wav,1079,Male,sad,0.687,NEGATIVE,-0.833,2.77,8.35,0,Maybe tomorrow it will be cold.
1079_TAI_ANG_XX.wav,1079,Male,angry,0.999,NEGATIVE,-0.831,2.84,8.45,1,The airplane is almost full!
1079_TAI_DIS_XX.wav,1079,Male,disgust,0.87,NEGATIVE,-0.856,2.9,7.2,0,The airplane is almost full!
1079_TAI_FEA_XX.wav,1079,Male,happy,0.904,POSITIVE,0.798,2.2,89.9,0,The airplane is almost full.
1079_TAI_HAP_XX.wav,1079,Male,happy,0.972,POSITIVE,0.79,2.37,89.5,0,Their play is almost full!
1079_TAI_NEU_XX.wav,1079,Male,neutral,0.626,NEUTRAL,-0.013,2.6,49.35,0,The airplane is almost full.
1079_TAI_SAD_XX.wav,1079,Male,sad,0.799,NEGATIVE,-0.795,2.4,10.25,0,The airplane is almost full.
1079_TIE_ANG_XX.wav,1079,Male,angry,1,NEGATIVE,-0.827,3.37,8.65,1,That is exactly what happened.
1079_TIE_DIS_XX.wav,1079,Male,disgust,0.995,NEGATIVE,-0.804,3.3,9.8,0,That is exactly what happened.
1079_TIE_FEA_XX.wav,1079,Male,fearful,0.817,NEGATIVE,-0.883,2.67,5.85,0,That is exactly what happened.
1079_TIE_HAP_XX.wav,1079,Male,happy,0.999,POSITIVE,0.79,2.47,89.5,0,That is exactly what happened!
1079_TIE_NEU_XX.wav,1079,Male,neutral,0.551,NEUTRAL,0.038,2.8,51.9,0,That is exactly what happened.
1079_TIE_SAD_XX.wav,1079,Male,sad,0.523,NEGATIVE,-0.768,3.17,11.6,0,That is exactly what happened.
1079_TSI_ANG_XX.wav,1079,Male,angry,0.999,NEGATIVE,-0.722,2.7,13.9,1,The surface is slick.
1079_TSI_DIS_XX.wav,1079,Male,disgust,0.808,NEGATIVE,-0.78,2.8,11,0,The surface is slick.
1079_TSI_FEA_XX.wav,1079,Male,fearful,0.99,NEGATIVE,-0.804,2.44,9.8,0,The surface is slick!
1079_TSI_HAP_XX.wav,1079,Male,happy,0.975,POSITIVE,0.717,2.5,85.85,0,The surface is slick.
1079_TSI_NEU_XX.wav,1079,Male,neutral,0.995,NEUTRAL,0.06,2.5,53,0,The surface is slick.
1079_TSI_SAD_XX.wav,1079,Male,fearful,0.805,NEGATIVE,-0.8,2.64,10,0,The surface is slick.
1079_WSI_ANG_XX.wav,1079,Male,angry,0.96,NEGATIVE,-0.897,2.84,5.15,1,We'll stop in a couple of minutes
1079_WSI_DIS_XX.wav,1079,Male,disgust,0.979,NEGATIVE,-0.848,2.84,7.6,0,We'll start in a couple of minutes.
1079_WSI_FEA_XX.wav,1079,Male,fearful,0.736,NEGATIVE,-0.71,2.67,14.5,0,We'll stop in a couple of minutes!
1079_WSI_HAP_XX.wav,1079,Male,fearful,0.953,NEGATIVE,-0.74,2.74,13,0,What's stopping a couple of minutes?
1079_WSI_NEU_XX.wav,1079,Male,neutral,0.581,NEUTRAL,0.087,2.77,54.35,0,We'll stop in a couple of minutes.
1079_WSI_SAD_XX.wav,1079,Male,sad,0.874,NEGATIVE,-0.837,2.67,8.15,0,We'll stop in a couple of minutes.
1080_DFA_ANG_XX.wav,1080,Female,angry,1,NEGATIVE,-0.775,2.6,11.25,1,Don't forget a jacket!
1080_DFA_DIS_XX.wav,1080,Female,disgust,0.919,NEGATIVE,-0.783,3.5,10.85,0,Don't forget a jacket.
1080_DFA_FEA_XX.wav,1080,Female,sad,0.524,NEGATIVE,-0.82,2.6,9,0,Don't forget to check it.
1080_DFA_HAP_XX.wav,1080,Female,happy,1,POSITIVE,0.879,1.97,93.95,0,Don't forget to jack it!
1080_DFA_NEU_XX.wav,1080,Female,neutral,0.953,NEUTRAL,0.06,2.67,53,0,Don't forget a jacket.
1080_DFA_SAD_XX.wav,1080,Female,sad,0.502,NEGATIVE,-0.8,3.37,10,0,Don't forget a jacket.
1080_IEO_ANG_HI.wav,1080,Female,angry,0.999,NEGATIVE,-0.774,2.57,11.3,1,It's eleven o'clock!
1080_IEO_ANG_LO.wav,1080,Female,fearful,0.868,NEGATIVE,-0.776,2.34,11.2,0,11 o'clock.
1080_IEO_ANG_MD.wav,1080,Female,angry,0.994,NEGATIVE,-0.803,2.2,9.85,1,It's 11 o'clock!
1080_IEO_DIS_HI.wav,1080,Female,disgust,0.992,NEGATIVE,-0.763,2.9,11.85,0,It's a lemon of clock.
1080_IEO_DIS_LO.wav,1080,Female,disgust,0.749,NEGATIVE,-0.824,2.67,8.8,0,It's 11 o'clock.
1080_IEO_DIS_MD.wav,1080,Female,disgust,0.988,NEGATIVE,-0.769,2.74,11.55,0,It's a letter to clock.
1080_IEO_FEA_HI.wav,1080,Female,fearful,0.986,NEGATIVE,-0.791,2.17,10.45,0,It's 11 o'clock!
1080_IEO_FEA_LO.wav,1080,Female,fearful,0.954,NEGATIVE,-0.879,2.97,6.05,0,Swami Gook do you see the walls in the windows and walks on my Mac Really?
1080_IEO_FEA_MD.wav,1080,Female,fearful,0.631,NEGATIVE,-0.876,2.14,6.2,0,It's 11 o'clock.
1080_IEO_HAP_HI.wav,1080,Female,happy,0.979,POSITIVE,0.822,2.28,91.1,0,It's 11 o'clock!
1080_IEO_HAP_LO.wav,1080,Female,happy,0.941,POSITIVE,0.899,2.17,94.95,0,11 o'clock.
1080_IEO_HAP_MD.wav,1080,Female,happy,0.981,POSITIVE,0.859,2,92.95,0,It's 11 o'clock.
1080_IEO_NEU_XX.wav,1080,Female,neutral,0.472,NEUTRAL,0.023,2.6,51.15,0,It's 11 o'clock.
1080_IEO_SAD_HI.wav,1080,Female,fearful,0.795,NEGATIVE,-0.888,2.57,5.6,0,It's 11 o'clock.
1080_IEO_SAD_LO.wav,1080,Female,sad,0.791,NEGATIVE,-0.71,2.97,14.5,0,It's 11 o'clock.
1080_IEO_SAD_MD.wav,1080,Female,sad,0.558,NEGATIVE,-0.82,3.1,9,0,It's 11 o'clock.
1080_IOM_ANG_XX.wav,1080,Female,angry,1,NEGATIVE,-0.855,2.74,7.25,1,I've on my way to the meeting.
1080_IOM_DIS_XX.wav,1080,Female,disgust,0.985,NEGATIVE,-0.743,3.3,12.85,0,I'm on my way to the meeting.
1080_IOM_FEA_XX.wav,1080,Female,fearful,0.932,NEGATIVE,-0.893,2.87,5.35,0,I'm on my way to the meeting.
1080_IOM_HAP_XX.wav,1080,Female,happy,0.996,POSITIVE,0.767,2.2,88.35,0,I'm on my way to the meeting.
